"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2003-07",100.6079,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2003-08",100.7812,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2003-09",101.0216,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2003-10",101.273,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2003-11",101.5134,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2003-12",101.7319,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-01",101.9173,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-02",102.0685,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-03",102.172,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-04",102.2144,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-05",102.2421,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-06",102.3191,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-07",102.4994,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-08",102.7496,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-09",103.0304,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-10",103.3074,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-11",103.5322,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-12",103.6266,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-01",103.5195,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-02",103.3132,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-03",103.1299,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-04",103.056,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-05",103.0645,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-06",103.121,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-07",103.2083,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-08",103.3024,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-09",103.3833,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-10",103.4391,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-11",103.4828,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-12",103.529,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-01",103.5837,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-02",103.6299,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-03",103.6386,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-04",103.5883,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-05",103.5211,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-06",103.4951,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-07",103.554,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-08",103.6544,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-09",103.7383,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-10",103.7628,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-11",103.7474,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-12",103.7166,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-01",103.6824,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-02",103.6429,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-03",103.5834,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-04",103.4833,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-05",103.343,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-06",103.1534,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-07",102.9052,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-08",102.648,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-09",102.4445,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-10",102.3335,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-11",102.2392,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-12",102.0498,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-01",101.6787,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-02",101.2216,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-03",100.8042,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-04",100.5174,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-05",100.3107,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-06",100.1167,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-07",99.89368,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-08",99.65639,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-09",99.4378,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-10",99.26481,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-11",99.11552,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-12",98.96146,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-01",98.78618,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-02",98.60859,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-03",98.4622,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-04",98.37663,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-05",98.3279,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-06",98.29139,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-07",98.2578,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-08",98.2371,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-09",98.25932,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-10",98.36266,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-11",98.53855,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-12",98.79172,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-01",99.12768,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-02",99.46296,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-03",99.68129,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-04",99.69041,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-05",99.59595,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-06",99.52882,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-07",99.57637,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-08",99.68609,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-09",99.78143,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-10",99.81552,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-11",99.83918,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-12",99.93417,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-01",100.1568,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-02",100.4104,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-03",100.5493,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-04",100.452,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-05",100.2092,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-06",99.92676,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-07",99.67468,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-08",99.47533,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-09",99.35942,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-10",99.36935,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-11",99.47902,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-12",99.68194,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-01",99.97961,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-02",100.2766,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-03",100.4424,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-04",100.3738,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-05",100.1885,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-06",100.0326,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-07",100.0038,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-08",100.0468,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-09",100.0795,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-10",100.0479,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-11",99.99217,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-12",99.97947,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-01",100.0621,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-02",100.1918,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-03",100.3012,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-04",100.3366,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-05",100.3125,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-06",100.2435,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-07",100.1355,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-08",100.0223,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-09",99.94283,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-10",99.92352,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-11",99.92713,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-12",99.90469,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-01",99.82458,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-02",99.72768,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-03",99.67671,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-04",99.72247,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-05",99.82407,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-06",99.93391,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-07",100.0268,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-08",100.1206,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-09",100.2493,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-10",100.4339,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-11",100.6193,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-12",100.7186,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-01",100.6563,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-02",100.4979,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-03",100.3159,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-04",100.1524,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-05",100.0046,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-06",99.85815,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-07",99.70379,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-08",99.55328,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-09",99.43031,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-10",99.35767,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-11",99.31683,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-12",99.28783,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-01",99.25755,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-02",99.21592,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-03",99.15362,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-04",99.07094,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-05",99.0075,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-06",99.02681,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-07",99.18172,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-08",99.39709,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-09",99.57623,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-10",99.64706,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-11",99.64427,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-12",99.60595,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-01",99.54357,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-02",99.44771,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-03",99.28504,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-04",99.02887,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-05",98.7564,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-06",98.57816,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-07",98.58368,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-08",98.69297,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-09",98.81437,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-10",98.89867,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-11",98.98107,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-12",99.1296,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-01",99.39537,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-02",99.69672,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-03",99.91288,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-04",99.94214,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-05",99.84509,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-06",99.68466,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-07",99.49249,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-08",99.29861,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-09",99.12753,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-10",98.99612,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-11",98.88857,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-12",98.78981,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2019-01",98.69495,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2019-02",98.6101,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2019-03",98.54912,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2019-04",98.52046,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2019-05",98.49016,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2019-06",98.41041,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2019-07",98.24993,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2019-08",98.07369,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2019-09",97.97466,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2019-10",98.02127,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2019-11",98.12775,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2019-12",98.17087,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2020-01",98.04684,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2020-02",97.79163,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2020-03",97.44353,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2020-04",97.03695,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2020-05",96.6891,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2020-06",96.58176,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2020-07",96.88433,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2020-08",97.43633,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2020-09",98.06569,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2020-10",98.65772,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2020-11",99.14655,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2020-12",99.44593,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2021-01",99.48332,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2021-02",99.42331,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2021-03",99.46682,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2021-04",99.74776,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2021-05",100.1261,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2021-06",100.3972,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2021-07",100.4034,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2021-08",100.2533,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2021-09",100.0867,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2021-10",99.99596,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2021-11",99.96387,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2021-12",99.95448,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1992-09",93.81438,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1992-10",95.88612,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1992-11",97.37681,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1992-12",98.48647,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-01",99.35133,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-02",99.47861,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-03",99.21823,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-04",98.83475,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-05",98.23338,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-06",97.77005,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-07",97.6125,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-08",97.16592,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-09",96.08447,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-10",94.41579,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-11",92.97706,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-12",91.99066,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-01",91.29393,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-02",90.92109,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-03",90.86423,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-04",90.98717,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-05",91.4692,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-06",92.24057,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-07",93.30609,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-08",94.91629,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-09",96.46597,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-10",97.26585,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-11",97.38834,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-12",97.29712,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-01",97.07467,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-02",96.74036,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-03",96.5172,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-04",96.32357,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-05",96.23483,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-06",96.4232,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-07",96.85694,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-08",97.05478,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-09",96.5298,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-10",95.69416,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-11",94.94138,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-12",94.58281,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-01",94.47086,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-02",94.65636,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-03",94.90082,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-04",95.18364,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-05",95.52782,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-06",95.81736,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-07",96.08828,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-08",96.17313,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-09",96.09022,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-10",96.09924,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-11",96.48864,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-12",97.07141,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-01",97.57417,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-02",98.09495,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-03",98.44675,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-04",98.75082,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-05",98.88823,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-06",98.97649,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-07",99.17279,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-08",99.47503,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-09",99.62605,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-10",99.46095,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-11",99.13359,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-12",98.89912,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-01",98.70898,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-02",98.5292,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-03",98.21947,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-04",97.86079,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-05",97.62131,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-06",97.1092,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-07",96.65234,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-08",96.47253,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-09",96.47338,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-10",97.30148,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-11",98.47161,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-12",99.25078,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-01",99.71645,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-02",100.1547,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-03",100.6824,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-04",101.1785,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-05",101.7199,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-06",102.0727,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-07",102.2269,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-08",102.2779,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-09",102.2882,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-10",102.3198,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-11",102.4886,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-12",102.5499,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-01",102.361,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-02",102.0324,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-03",101.8393,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-04",101.7123,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-05",101.9559,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-06",102.3044,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-07",102.549,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-08",102.7641,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-09",102.9072,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-10",102.9176,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-11",102.7633,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-12",102.3442,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-01",101.7693,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-02",101.2785,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-03",100.6629,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-04",100.2753,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-05",100.0452,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-06",100.129,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-07",100.308,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-08",100.5752,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-09",100.8265,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-10",100.8449,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-11",100.3846,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-12",99.71013,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-01",99.3023,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-02",98.92211,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-03",98.62875,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-04",98.68631,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-05",99.00263,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-06",99.42204,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-07",99.79736,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-08",100.202,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-09",100.4253,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-10",100.4649,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-11",100.227,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-12",99.82701,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2003-01",99.52254,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2003-02",99.4665,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2003-03",99.42365,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2003-04",99.51315,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2003-05",100.0148,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2003-06",100.6372,
